tahun,bulan_num,bulan,periode,tgl,kategori,produk,line,mesin,kg_ctn,target_day,daily,acc
2026,2,Februari,Februari 2026,19,Small/Medium,A5RB,LINE-3,Vertical Packer,10.8,2016,2128.0,36978.0
2026,2,Februari,Februari 2026,19,Small/Medium,AJP 200gr,LINE-12,GP C,6.0,2016,0.0,1177.0
2026,2,Februari,Februari 2026,19,Small/Medium,Ajinomoto Plus,LINE-12,GP C,20.0,1260,0.0,2972.0
2026,2,Februari,Februari 2026,19,Small/Medium,Ajiplus,LINE-12,GP C,20.0,1260,584.0,10931.0
2026,2,Februari,Februari 2026,19,Small/Medium,Ajiplus Ekicho,LINE-12,GP C,20.0,1260,233.0,233.0
2026,2,Februari,Februari 2026,19,Small/Medium,Ajiplus Premium,LINE-12,GP C,20.0,1008,0.0,3121.0
2026,2,Februari,Februari 2026,19,Small/Medium,Amamiplus,LINE-13,Vertical Packer,12.0,44,22.0,418.0
2026,2,Februari,Februari 2026,19,Bag Type,Eco Pack,LINE-9,GP I & K,14.4,441,0.0,311.0
2026,2,Februari,Februari 2026,19,Bag Type,KGLC,LINE-9,GP I & K,12.0,4200,0.0,12413.0
2026,2,Februari,Februari 2026,19,Bag Type,KGRC,LINE-9,GP I,20.0,4500,0.0,29436.0
2026,2,Februari,Februari 2026,19,Small/Medium,MJCL,LINE-4,YDE,2.52,2187,2519.0,38139.0
2026,2,Februari,Februari 2026,19,Small/Medium,PTCL,LINE-6,YDE,5.76,3904,3912.0,60417.0
2026,2,Februari,Februari 2026,19,Small/Medium,PTPA 20gr,LINE-11,YDE,5.76,1952,0.0,659.0
2026,2,Februari,Februari 2026,19,Small/Medium,ekicho 20Kg,LINE-12,GP C,20.0,1008,0.0,0.0
2026,2,Februari,Februari 2026,20,Small/Medium,100G,LINE-10,UNILOGO,12.0,1575,1566.0,24085.0
2026,2,Februari,Februari 2026,20,Bag Type,250LC,LINE-9,GP I & K,12.0,2520,0.0,5566.0
2026,2,Februari,Februari 2026,20,Bag Type,250RC,LINE-8,"GP TT10,E,G,H",20.0,2217,3030.0,53032.0
2026,2,Februari,Februari 2026,20,Bag Type,250RC,LINE-9,GP I & K,20.0,1689,1709.0,5033.0
2026,2,Februari,Februari 2026,20,Bag Type,500G,LINE-9,GP I,12.0,4500,0.0,10486.0
2026,2,Februari,Februari 2026,20,Small/Medium,50G,LINE-5,SANCO,12.0,1418,905.0,18615.0
2026,2,Februari,Februari 2026,20,Bag Type,A5RB,LINE-1,Vertical Packer,10.8,2016,2239.0,39887.0
2026,2,Februari,Februari 2026,20,Bag Type,A5RB,LINE-2,Vertical Packer,10.8,2016,0.0,1480.0
2026,2,Februari,Februari 2026,20,Small/Medium,A5RB,LINE-3,Vertical Packer,10.8,2016,2200.0,39178.0
2026,2,Februari,Februari 2026,20,Small/Medium,AJP 200gr,LINE-12,GP C,6.0,2016,0.0,1177.0
2026,2,Februari,Februari 2026,20,Small/Medium,Ajinomoto Plus,LINE-12,GP C,20.0,1260,0.0,2972.0
2026,2,Februari,Februari 2026,20,Small/Medium,Ajiplus,LINE-12,GP C,20.0,1260,0.0,10931.0
2026,2,Februari,Februari 2026,20,Small/Medium,Ajiplus Ekicho,LINE-12,GP C,20.0,1260,1282.0,1515.0
2026,2,Februari,Februari 2026,20,Small/Medium,Ajiplus Premium,LINE-12,GP C,20.0,1008,0.0,3121.0
2026,2,Februari,Februari 2026,20,Small/Medium,Amamiplus,LINE-13,Vertical Packer,12.0,44,0.0,418.0
2026,2,Februari,Februari 2026,20,Bag Type,Eco Pack,LINE-9,GP I & K,14.4,441,0.0,311.0
2026,2,Februari,Februari 2026,20,Bag Type,KGLC,LINE-9,GP I & K,12.0,4200,0.0,12413.0
2026,2,Februari,Februari 2026,20,Bag Type,KGRC,LINE-9,GP I,20.0,4500,0.0,29436.0
2026,2,Februari,Februari 2026,20,Small/Medium,MJCL,LINE-4,YDE,2.52,2187,2446.0,40585.0
2026,2,Februari,Februari 2026,20,Small/Medium,PTCL,LINE-6,YDE,5.76,3904,3524.0,63941.0
2026,2,Februari,Februari 2026,20,Small/Medium,PTPA 20gr,LINE-11,YDE,5.76,1952,433.0,1092.0
2026,2,Februari,Februari 2026,20,Small/Medium,ekicho 20Kg,LINE-12,GP C,20.0,1008,0.0,0.0
2026,2,Februari,Februari 2026,21,Small/Medium,100G,LINE-10,UNILOGO,12.0,1575,1523.0,25608.0
2026,2,Februari,Februari 2026,21,Bag Type,250LC,LINE-9,GP I & K,12.0,2520,0.0,5566.0
2026,2,Februari,Februari 2026,21,Bag Type,250RC,LINE-8,"GP TT10,E,G,H",20.0,2217,3182.0,56214.0
2026,2,Februari,Februari 2026,21,Bag Type,250RC,LINE-9,GP I & K,20.0,1689,1739.0,6772.0
2026,2,Februari,Februari 2026,21,Bag Type,500G,LINE-9,GP I,12.0,4500,0.0,10486.0
2026,2,Februari,Februari 2026,21,Small/Medium,50G,LINE-5,SANCO,12.0,1418,0.0,18615.0
2026,2,Februari,Februari 2026,21,Bag Type,A5RB,LINE-1,Vertical Packer,10.8,2016,2388.0,42275.0
2026,2,Februari,Februari 2026,21,Bag Type,A5RB,LINE-2,Vertical Packer,10.8,2016,0.0,1480.0
2026,2,Februari,Februari 2026,21,Small/Medium,A5RB,LINE-3,Vertical Packer,10.8,2016,2229.0,41407.0
2026,2,Februari,Februari 2026,21,Small/Medium,AJP 200gr,LINE-12,GP C,6.0,2016,0.0,1177.0
2026,2,Februari,Februari 2026,21,Small/Medium,Ajinomoto Plus,LINE-12,GP C,20.0,1260,0.0,2972.0
2026,2,Februari,Februari 2026,21,Small/Medium,Ajiplus,LINE-12,GP C,20.0,1260,552.0,11483.0
2026,2,Februari,Februari 2026,21,Small/Medium,Ajiplus Ekicho,LINE-12,GP C,20.0,1260,346.0,1861.0
2026,2,Februari,Februari 2026,21,Small/Medium,Ajiplus Premium,LINE-12,GP C,20.0,1008,0.0,3121.0
2026,2,Februari,Februari 2026,21,Small/Medium,Amamiplus,LINE-13,Vertical Packer,12.0,44,0.0,418.0
2026,2,Februari,Februari 2026,21,Bag Type,Eco Pack,LINE-9,GP I & K,14.4,441,0.0,311.0
2026,2,Februari,Februari 2026,21,Bag Type,KGLC,LINE-9,GP I & K,12.0,4200,0.0,12413.0
2026,2,Februari,Februari 2026,21,Bag Type,KGRC,LINE-9,GP I,20.0,4500,0.0,29436.0
2026,2,Februari,Februari 2026,21,Small/Medium,MJCL,LINE-4,YDE,2.52,2187,2533.0,43118.0
2026,2,Februari,Februari 2026,21,Small/Medium,PTCL,LINE-6,YDE,5.76,3904,4008.0,67949.0
2026,2,Februari,Februari 2026,21,Small/Medium,PTPA 20gr,LINE-11,YDE,5.76,1952,0.0,1092.0
2026,2,Februari,Februari 2026,21,Small/Medium,ekicho 20Kg,LINE-12,GP C,20.0,1008,0.0,0.0
2026,2,Februari,Februari 2026,22,Small/Medium,100G,LINE-10,UNILOGO,12.0,1575,1293.0,26901.0
2026,2,Februari,Februari 2026,22,Bag Type,250LC,LINE-9,GP I & K,12.0,2520,0.0,5566.0
2026,2,Februari,Februari 2026,22,Bag Type,250RC,LINE-8,"GP TT10,E,G,H",20.0,2217,3364.0,59578.0
2026,2,Februari,Februari 2026,22,Bag Type,250RC,LINE-9,GP I & K,20.0,1689,1625.0,8397.0
2026,2,Februari,Februari 2026,22,Bag Type,500G,LINE-9,GP I,12.0,4500,0.0,10486.0
2026,2,Februari,Februari 2026,22,Small/Medium,50G,LINE-5,SANCO,12.0,1418,0.0,18615.0
2026,2,Februari,Februari 2026,22,Bag Type,A5RB,LINE-1,Vertical Packer,10.8,2016,2165.0,44440.0
2026,2,Februari,Februari 2026,22,Bag Type,A5RB,LINE-2,Vertical Packer,10.8,2016,0.0,1480.0
2026,2,Februari,Februari 2026,22,Small/Medium,A5RB,LINE-3,Vertical Packer,10.8,2016,2156.0,43563.0
2026,2,Februari,Februari 2026,22,Small/Medium,AJP 200gr,LINE-12,GP C,6.0,2016,0.0,1177.0
2026,2,Februari,Februari 2026,22,Small/Medium,Ajinomoto Plus,LINE-12,GP C,20.0,1260,0.0,2972.0
2026,2,Februari,Februari 2026,22,Small/Medium,Ajiplus,LINE-12,GP C,20.0,1260,1316.0,12799.0
2026,2,Februari,Februari 2026,22,Small/Medium,Ajiplus Ekicho,LINE-12,GP C,20.0,1260,0.0,1861.0
2026,2,Februari,Februari 2026,22,Small/Medium,Ajiplus Premium,LINE-12,GP C,20.0,1008,0.0,3121.0
2026,2,Februari,Februari 2026,22,Small/Medium,Amamiplus,LINE-13,Vertical Packer,12.0,44,0.0,418.0
2026,2,Februari,Februari 2026,22,Bag Type,Eco Pack,LINE-9,GP I & K,14.4,441,0.0,311.0
2026,2,Februari,Februari 2026,22,Bag Type,KGLC,LINE-9,GP I & K,12.0,4200,0.0,12413.0
2026,2,Februari,Februari 2026,22,Bag Type,KGRC,LINE-9,GP I,20.0,4500,0.0,29436.0
2026,2,Februari,Februari 2026,22,Small/Medium,MJCL,LINE-4,YDE,2.52,2187,2579.0,45697.0
2026,2,Februari,Februari 2026,22,Small/Medium,PTCL,LINE-6,YDE,5.76,3904,3880.0,71829.0
2026,2,Februari,Februari 2026,22,Small/Medium,PTPA 20gr,LINE-11,YDE,5.76,1952,0.0,1092.0
2026,2,Februari,Februari 2026,22,Small/Medium,ekicho 20Kg,LINE-12,GP C,20.0,1008,0.0,0.0
2026,2,Februari,Februari 2026,23,Small/Medium,100G,LINE-10,UNILOGO,12.0,1575,1352.0,28253.0
2026,2,Februari,Februari 2026,23,Bag Type,250LC,LINE-9,GP I & K,12.0,2520,0.0,5566.0
2026,2,Februari,Februari 2026,23,Bag Type,250RC,LINE-8,"GP TT10,E,G,H",20.0,2217,3310.0,62888.0
2026,2,Februari,Februari 2026,23,Bag Type,250RC,LINE-9,GP I & K,20.0,1689,1689.0,10086.0
2026,2,Februari,Februari 2026,23,Bag Type,500G,LINE-9,GP I,12.0,4500,0.0,10486.0
2026,2,Februari,Februari 2026,23,Small/Medium,50G,LINE-5,SANCO,12.0,1418,0.0,18615.0
2026,2,Februari,Februari 2026,23,Bag Type,A5RB,LINE-1,Vertical Packer,10.8,2016,2061.0,46501.0
2026,2,Februari,Februari 2026,23,Bag Type,A5RB,LINE-2,Vertical Packer,10.8,2016,0.0,1480.0
2026,2,Februari,Februari 2026,23,Small/Medium,A5RB,LINE-3,Vertical Packer,10.8,2016,2256.0,45819.0
2026,2,Februari,Februari 2026,23,Small/Medium,AJP 200gr,LINE-12,GP C,6.0,2016,1294.0,2471.0
2026,2,Februari,Februari 2026,23,Small/Medium,Ajinomoto Plus,LINE-12,GP C,20.0,1260,0.0,2972.0
2026,2,Februari,Februari 2026,23,Small/Medium,Ajiplus,LINE-12,GP C,20.0,1260,17.0,12816.0
2026,2,Februari,Februari 2026,23,Small/Medium,Ajiplus Ekicho,LINE-12,GP C,20.0,1260,0.0,1861.0
2026,2,Februari,Februari 2026,23,Small/Medium,Ajiplus Premium,LINE-12,GP C,20.0,1008,0.0,3121.0
2026,2,Februari,Februari 2026,23,Small/Medium,Amamiplus,LINE-13,Vertical Packer,12.0,44,0.0,418.0
2026,2,Februari,Februari 2026,23,Bag Type,Eco Pack,LINE-9,GP I & K,14.4,441,0.0,311.0
2026,2,Februari,Februari 2026,23,Bag Type,KGLC,LINE-9,GP I & K,12.0,4200,0.0,12413.0
2026,2,Februari,Februari 2026,23,Bag Type,KGRC,LINE-9,GP I,20.0,4500,0.0,29436.0
2026,2,Februari,Februari 2026,23,Small/Medium,MJCL,LINE-4,YDE,2.52,2187,2422.0,48119.0
2026,2,Februari,Februari 2026,23,Small/Medium,PTCL,LINE-6,YDE,5.76,3904,4032.0,75861.0
2026,2,Februari,Februari 2026,23,Small/Medium,PTPA 20gr,LINE-11,YDE,5.76,1952,357.0,1449.0
2026,2,Februari,Februari 2026,23,Small/Medium,ekicho 20Kg,LINE-12,GP C,20.0,1008,0.0,0.0
2026,2,Februari,Februari 2026,24,Small/Medium,100G,LINE-10,UNILOGO,12.0,1575,1707.0,29960.0
2026,2,Februari,Februari 2026,24,Bag Type,250LC,LINE-9,GP I & K,12.0,2520,0.0,5566.0
2026,2,Februari,Februari 2026,24,Bag Type,250RC,LINE-8,"GP TT10,E,G,H",20.0,2217,3088.0,65976.0
2026,2,Februari,Februari 2026,24,Bag Type,250RC,LINE-9,GP I & K,20.0,1689,1730.0,11816.0
2026,2,Februari,Februari 2026,24,Bag Type,500G,LINE-9,GP I,12.0,4500,0.0,10486.0
2026,2,Februari,Februari 2026,24,Small/Medium,50G,LINE-5,SANCO,12.0,1418,0.0,18615.0
2026,2,Februari,Februari 2026,24,Bag Type,A5RB,LINE-1,Vertical Packer,10.8,2016,2324.0,48825.0
2026,2,Februari,Februari 2026,24,Bag Type,A5RB,LINE-2,Vertical Packer,10.8,2016,200.0,1680.0
2026,2,Februari,Februari 2026,24,Small/Medium,A5RB,LINE-3,Vertical Packer,10.8,2016,2273.0,48092.0
2026,2,Februari,Februari 2026,24,Small/Medium,AJP 200gr,LINE-12,GP C,6.0,2016,970.0,3441.0
2026,2,Februari,Februari 2026,24,Small/Medium,Ajinomoto Plus,LINE-12,GP C,20.0,1260,0.0,2972.0
2026,2,Februari,Februari 2026,24,Small/Medium,Ajiplus,LINE-12,GP C,20.0,1260,0.0,12816.0
2026,2,Februari,Februari 2026,24,Small/Medium,Ajiplus Ekicho,LINE-12,GP C,20.0,1260,0.0,1861.0
2026,2,Februari,Februari 2026,24,Small/Medium,Ajiplus Premium,LINE-12,GP C,20.0,1008,0.0,3121.0
2026,2,Februari,Februari 2026,24,Small/Medium,Amamiplus,LINE-13,Vertical Packer,12.0,44,0.0,418.0
2026,2,Februari,Februari 2026,24,Bag Type,Eco Pack,LINE-9,GP I & K,14.4,441,0.0,311.0
2026,2,Februari,Februari 2026,24,Bag Type,KGLC,LINE-9,GP I & K,12.0,4200,0.0,12413.0
2026,2,Februari,Februari 2026,24,Bag Type,KGRC,LINE-9,GP I,20.0,4500,0.0,29436.0
2026,2,Februari,Februari 2026,24,Small/Medium,MJCL,LINE-4,YDE,2.52,2187,2370.0,50489.0
2026,2,Februari,Februari 2026,24,Small/Medium,PTCL,LINE-6,YDE,5.76,3904,620.0,76481.0
2026,2,Februari,Februari 2026,24,Small/Medium,PTPA 20gr,LINE-11,YDE,5.76,1952,1279.0,2728.0
2026,2,Februari,Februari 2026,24,Small/Medium,ekicho 20Kg,LINE-12,GP C,20.0,1008,0.0,0.0
2026,2,Februari,Februari 2026,25,Small/Medium,100G,LINE-10,UNILOGO,12.0,1575,1575.0,31535.0
2026,2,Februari,Februari 2026,25,Bag Type,250LC,LINE-9,GP I & K,12.0,2520,0.0,5566.0
2026,2,Februari,Februari 2026,25,Bag Type,250RC,LINE-8,"GP TT10,E,G,H",20.0,2217,3000.0,68976.0
2026,2,Februari,Februari 2026,25,Bag Type,250RC,LINE-9,GP I & K,20.0,1689,1750.0,13566.0
2026,2,Februari,Februari 2026,25,Bag Type,500G,LINE-9,GP I,12.0,4500,0.0,10486.0
2026,2,Februari,Februari 2026,25,Small/Medium,50G,LINE-5,SANCO,12.0,1418,0.0,18615.0
2026,2,Februari,Februari 2026,25,Bag Type,A5RB,LINE-1,Vertical Packer,10.8,2016,2016.0,50841.0
2026,2,Februari,Februari 2026,25,Bag Type,A5RB,LINE-2,Vertical Packer,10.8,2016,900.0,2580.0
2026,2,Februari,Februari 2026,25,Small/Medium,A5RB,LINE-3,Vertical Packer,10.8,2016,2016.0,50108.0
2026,2,Februari,Februari 2026,25,Small/Medium,AJP 200gr,LINE-12,GP C,6.0,2016,0.0,3441.0
2026,2,Februari,Februari 2026,25,Small/Medium,Ajinomoto Plus,LINE-12,GP C,20.0,1260,0.0,2972.0
2026,2,Februari,Februari 2026,25,Small/Medium,Ajiplus,LINE-12,GP C,20.0,1260,0.0,12816.0
2026,2,Februari,Februari 2026,25,Small/Medium,Ajiplus Ekicho,LINE-12,GP C,20.0,1260,1260.0,3121.0
2026,2,Februari,Februari 2026,25,Small/Medium,Ajiplus Premium,LINE-12,GP C,20.0,1008,0.0,3121.0
2026,2,Februari,Februari 2026,25,Small/Medium,Amamiplus,LINE-13,Vertical Packer,12.0,44,0.0,418.0
2026,2,Februari,Februari 2026,25,Bag Type,Eco Pack,LINE-9,GP I & K,14.4,441,0.0,311.0
2026,2,Februari,Februari 2026,25,Bag Type,KGLC,LINE-9,GP I & K,12.0,4200,0.0,12413.0
2026,2,Februari,Februari 2026,25,Bag Type,KGRC,LINE-9,GP I,20.0,4500,0.0,29436.0
2026,2,Februari,Februari 2026,25,Small/Medium,MJCL,LINE-4,YDE,2.52,2187,2300.0,52789.0
2026,2,Februari,Februari 2026,25,Small/Medium,PTCL,LINE-6,YDE,5.76,3904,3904.0,80385.0
2026,2,Februari,Februari 2026,25,Small/Medium,PTPA 20gr,LINE-11,YDE,5.76,1952,0.0,2728.0
2026,2,Februari,Februari 2026,25,Small/Medium,ekicho 20Kg,LINE-12,GP C,20.0,1008,0.0,0.0
2026,2,Februari,Februari 2026,26,Small/Medium,100G,LINE-10,UNILOGO,12.0,1575,1575.0,33110.0
2026,2,Februari,Februari 2026,26,Bag Type,250LC,LINE-9,GP I & K,12.0,2520,0.0,5566.0
2026,2,Februari,Februari 2026,26,Bag Type,250RC,LINE-8,"GP TT10,E,G,H",20.0,2217,3000.0,71976.0
2026,2,Februari,Februari 2026,26,Bag Type,250RC,LINE-9,GP I & K,20.0,1689,1750.0,15316.0
2026,2,Februari,Februari 2026,26,Bag Type,500G,LINE-9,GP I,12.0,4500,0.0,10486.0
2026,2,Februari,Februari 2026,26,Small/Medium,50G,LINE-5,SANCO,12.0,1418,0.0,18615.0
2026,2,Februari,Februari 2026,26,Bag Type,A5RB,LINE-1,Vertical Packer,10.8,2016,2016.0,52857.0
2026,2,Februari,Februari 2026,26,Bag Type,A5RB,LINE-2,Vertical Packer,10.8,2016,900.0,3480.0
2026,2,Februari,Februari 2026,26,Small/Medium,A5RB,LINE-3,Vertical Packer,10.8,2016,2016.0,52124.0
2026,2,Februari,Februari 2026,26,Small/Medium,AJP 200gr,LINE-12,GP C,6.0,2016,0.0,3441.0
2026,2,Februari,Februari 2026,26,Small/Medium,Ajinomoto Plus,LINE-12,GP C,20.0,1260,0.0,2972.0
2026,2,Februari,Februari 2026,26,Small/Medium,Ajiplus,LINE-12,GP C,20.0,1260,0.0,12816.0
2026,2,Februari,Februari 2026,26,Small/Medium,Ajiplus Ekicho,LINE-12,GP C,20.0,1260,1260.0,4381.0
2026,2,Februari,Februari 2026,26,Small/Medium,Ajiplus Premium,LINE-12,GP C,20.0,1008,0.0,3121.0
2026,2,Februari,Februari 2026,26,Small/Medium,Amamiplus,LINE-13,Vertical Packer,12.0,44,0.0,418.0
2026,2,Februari,Februari 2026,26,Bag Type,Eco Pack,LINE-9,GP I & K,14.4,441,0.0,311.0
2026,2,Februari,Februari 2026,26,Bag Type,KGLC,LINE-9,GP I & K,12.0,4200,0.0,12413.0
2026,2,Februari,Februari 2026,26,Bag Type,KGRC,LINE-9,GP I,20.0,4500,0.0,29436.0
2026,2,Februari,Februari 2026,26,Small/Medium,MJCL,LINE-4,YDE,2.52,2187,2300.0,55089.0
2026,2,Februari,Februari 2026,26,Small/Medium,PTCL,LINE-6,YDE,5.76,3904,3904.0,84289.0
2026,2,Februari,Februari 2026,26,Small/Medium,PTPA 20gr,LINE-11,YDE,5.76,1952,0.0,2728.0
2026,2,Februari,Februari 2026,26,Small/Medium,ekicho 20Kg,LINE-12,GP C,20.0,1008,0.0,0.0
2026,2,Februari,Februari 2026,27,Small/Medium,100G,LINE-10,UNILOGO,12.0,1575,1575.0,34685.0
2026,2,Februari,Februari 2026,27,Bag Type,250LC,LINE-9,GP I & K,12.0,2520,0.0,5566.0
2026,2,Februari,Februari 2026,27,Bag Type,250RC,LINE-8,"GP TT10,E,G,H",20.0,2217,3000.0,74976.0
2026,2,Februari,Februari 2026,27,Bag Type,250RC,LINE-9,GP I & K,20.0,1689,1750.0,17066.0
2026,2,Februari,Februari 2026,27,Bag Type,500G,LINE-9,GP I,12.0,4500,0.0,10486.0
2026,2,Februari,Februari 2026,27,Small/Medium,50G,LINE-5,SANCO,12.0,1418,0.0,18615.0
2026,2,Februari,Februari 2026,27,Bag Type,A5RB,LINE-1,Vertical Packer,10.8,2016,2016.0,54873.0
2026,2,Februari,Februari 2026,27,Bag Type,A5RB,LINE-2,Vertical Packer,10.8,2016,900.0,4380.0
2026,2,Februari,Februari 2026,27,Small/Medium,A5RB,LINE-3,Vertical Packer,10.8,2016,2016.0,54140.0
2026,2,Februari,Februari 2026,27,Small/Medium,AJP 200gr,LINE-12,GP C,6.0,2016,0.0,3441.0
2026,2,Februari,Februari 2026,27,Small/Medium,Ajinomoto Plus,LINE-12,GP C,20.0,1260,0.0,2972.0
2026,2,Februari,Februari 2026,27,Small/Medium,Ajiplus,LINE-12,GP C,20.0,1260,0.0,12816.0
2026,2,Februari,Februari 2026,27,Small/Medium,Ajiplus Ekicho,LINE-12,GP C,20.0,1260,1260.0,5641.0
2026,2,Februari,Februari 2026,27,Small/Medium,Ajiplus Premium,LINE-12,GP C,20.0,1008,0.0,3121.0
2026,2,Februari,Februari 2026,27,Small/Medium,Amamiplus,LINE-13,Vertical Packer,12.0,44,0.0,418.0
2026,2,Februari,Februari 2026,27,Bag Type,Eco Pack,LINE-9,GP I & K,14.4,441,0.0,311.0
2026,2,Februari,Februari 2026,27,Bag Type,KGLC,LINE-9,GP I & K,12.0,4200,0.0,12413.0
2026,2,Februari,Februari 2026,27,Bag Type,KGRC,LINE-9,GP I,20.0,4500,0.0,29436.0
2026,2,Februari,Februari 2026,27,Small/Medium,MJCL,LINE-4,YDE,2.52,2187,2300.0,57389.0
2026,2,Februari,Februari 2026,27,Small/Medium,PTCL,LINE-6,YDE,5.76,3904,3904.0,88193.0
2026,2,Februari,Februari 2026,27,Small/Medium,PTPA 20gr,LINE-11,YDE,5.76,1952,0.0,2728.0
2026,2,Februari,Februari 2026,27,Small/Medium,ekicho 20Kg,LINE-12,GP C,20.0,1008,0.0,0.0
2026,2,Februari,Februari 2026,28,Small/Medium,100G,LINE-10,UNILOGO,12.0,1575,1575.0,36260.0
2026,2,Februari,Februari 2026,28,Bag Type,250LC,LINE-9,GP I & K,12.0,2520,0.0,5566.0
2026,2,Februari,Februari 2026,28,Bag Type,250RC,LINE-8,"GP TT10,E,G,H",20.0,2217,2900.0,77876.0
2026,2,Februari,Februari 2026,28,Bag Type,250RC,LINE-9,GP I & K,20.0,1689,1589.0,18655.0
2026,2,Februari,Februari 2026,28,Bag Type,500G,LINE-9,GP I,12.0,4500,0.0,10486.0
2026,2,Februari,Februari 2026,28,Small/Medium,50G,LINE-5,SANCO,12.0,1418,0.0,18615.0
2026,2,Februari,Februari 2026,28,Bag Type,A5RB,LINE-1,Vertical Packer,10.8,2016,1916.0,56789.0
2026,2,Februari,Februari 2026,28,Bag Type,A5RB,LINE-2,Vertical Packer,10.8,2016,900.0,5280.0
2026,2,Februari,Februari 2026,28,Small/Medium,A5RB,LINE-3,Vertical Packer,10.8,2016,1916.0,56056.0
2026,2,Februari,Februari 2026,28,Small/Medium,AJP 200gr,LINE-12,GP C,6.0,2016,0.0,3441.0
2026,2,Februari,Februari 2026,28,Small/Medium,Ajinomoto Plus,LINE-12,GP C,20.0,1260,0.0,2972.0
2026,2,Februari,Februari 2026,28,Small/Medium,Ajiplus,LINE-12,GP C,20.0,1260,0.0,12816.0
2026,2,Februari,Februari 2026,28,Small/Medium,Ajiplus Ekicho,LINE-12,GP C,20.0,1260,1260.0,6901.0
2026,2,Februari,Februari 2026,28,Small/Medium,Ajiplus Premium,LINE-12,GP C,20.0,1008,0.0,3121.0
2026,2,Februari,Februari 2026,28,Small/Medium,Amamiplus,LINE-13,Vertical Packer,12.0,44,0.0,418.0
2026,2,Februari,Februari 2026,28,Bag Type,Eco Pack,LINE-9,GP I & K,14.4,441,0.0,311.0
2026,2,Februari,Februari 2026,28,Bag Type,KGLC,LINE-9,GP I & K,12.0,4200,0.0,12413.0
2026,2,Februari,Februari 2026,28,Bag Type,KGRC,LINE-9,GP I,20.0,4500,0.0,29436.0
2026,2,Februari,Februari 2026,28,Small/Medium,MJCL,LINE-4,YDE,2.52,2187,2300.0,59689.0
2026,2,Februari,Februari 2026,28,Small/Medium,PTCL,LINE-6,YDE,5.76,3904,3904.0,92097.0
2026,2,Februari,Februari 2026,28,Small/Medium,PTPA 20gr,LINE-11,YDE,5.76,1952,0.0,2728.0
2026,2,Februari,Februari 2026,28,Small/Medium,ekicho 20Kg,LINE-12,GP C,20.0,1008,0.0,0.0
2026,2,Februari,Februari 2026,29,Small/Medium,100G,LINE-10,UNILOGO,12.0,1575,1575.0,37835.0
2026,2,Februari,Februari 2026,29,Bag Type,250LC,LINE-9,GP I & K,12.0,2520,0.0,5566.0
2026,2,Februari,Februari 2026,29,Bag Type,250RC,LINE-8,"GP TT10,E,G,H",20.0,2217,0.0,77876.0
2026,2,Februari,Februari 2026,29,Bag Type,250RC,LINE-9,GP I & K,20.0,1689,0.0,18655.0
2026,2,Februari,Februari 2026,29,Bag Type,500G,LINE-9,GP I,12.0,4500,0.0,10486.0
2026,2,Februari,Februari 2026,29,Small/Medium,50G,LINE-5,SANCO,12.0,1418,0.0,18615.0
2026,2,Februari,Februari 2026,29,Bag Type,A5RB,LINE-1,Vertical Packer,10.8,2016,0.0,56789.0
2026,2,Februari,Februari 2026,29,Bag Type,A5RB,LINE-2,Vertical Packer,10.8,2016,0.0,5280.0
2026,2,Februari,Februari 2026,29,Small/Medium,A5RB,LINE-3,Vertical Packer,10.8,2016,0.0,56056.0
2026,2,Februari,Februari 2026,29,Small/Medium,AJP 200gr,LINE-12,GP C,6.0,2016,0.0,3441.0
2026,2,Februari,Februari 2026,29,Small/Medium,Ajinomoto Plus,LINE-12,GP C,20.0,1260,0.0,2972.0
2026,2,Februari,Februari 2026,29,Small/Medium,Ajiplus,LINE-12,GP C,20.0,1260,0.0,12816.0
2026,2,Februari,Februari 2026,29,Small/Medium,Ajiplus Ekicho,LINE-12,GP C,20.0,1260,0.0,6901.0
2026,2,Februari,Februari 2026,29,Small/Medium,Ajiplus Premium,LINE-12,GP C,20.0,1008,0.0,3121.0
2026,2,Februari,Februari 2026,29,Small/Medium,Amamiplus,LINE-13,Vertical Packer,12.0,44,0.0,418.0
2026,2,Februari,Februari 2026,29,Bag Type,Eco Pack,LINE-9,GP I & K,14.4,441,0.0,311.0
2026,2,Februari,Februari 2026,29,Bag Type,KGLC,LINE-9,GP I & K,12.0,4200,0.0,12413.0
2026,2,Februari,Februari 2026,29,Bag Type,KGRC,LINE-9,GP I,20.0,4500,0.0,29436.0
2026,2,Februari,Februari 2026,29,Small/Medium,MJCL,LINE-4,YDE,2.52,2187,0.0,59689.0
2026,2,Februari,Februari 2026,29,Small/Medium,PTCL,LINE-6,YDE,5.76,3904,0.0,92097.0
2026,2,Februari,Februari 2026,29,Small/Medium,PTPA 20gr,LINE-11,YDE,5.76,1952,0.0,2728.0
2026,2,Februari,Februari 2026,29,Small/Medium,ekicho 20Kg,LINE-12,GP C,20.0,1008,0.0,0.0
2026,2,Februari,Februari 2026,30,Small/Medium,100G,LINE-10,UNILOGO,12.0,1575,1575.0,39410.0
2026,2,Februari,Februari 2026,30,Bag Type,250LC,LINE-9,GP I & K,12.0,2520,0.0,5566.0
2026,2,Februari,Februari 2026,30,Bag Type,250RC,LINE-8,"GP TT10,E,G,H",20.0,2217,0.0,77876.0
2026,2,Februari,Februari 2026,30,Bag Type,250RC,LINE-9,GP I & K,20.0,1689,0.0,18655.0
